MüştəriID,AdSoyad,DoğumTarixi,Cins,TəhsilSəviyyəsi,MəşğulluqStatusu,AylıqGəlir,KreditNövü,KreditMəbləği,KreditMəqsədi,FaizDərəcəsi,KreditSkoru,DigərKreditlərinSayı,KeçmişdəGecikmə,QaraSiyahida,MüraciətStatusu,YoxlayıcınınQeydləri
40286776,Elvin Nəsirov,14/12/1974,,Bakalavr tehsili,İşləyən,3431,Nağd istehlak krediti,11766,təmir,12.3,496.0,4,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
53980822,Zeynəb Cavadova,20/07/1976,Qadın,Magistr,Sahibkar,8990,Mikro kredit,87628,dövriyyə vəsaitlərinin artırılması - Biznes krediti,23.03,1296.0,7,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
99387658,Yusif Məmmədov,1992-12-14,,Bakalavr,İşləyən,,Nağd istehlak krediti,1481,məişət avadanlığı alışı,23.46,924.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
70762052,Emin Vəliyev,03-22-82,Kişi,Bakalavr,Sahibkar,6094,Mikro kredit,11208,dövriyyə vəsaitlərinin artırılması - Biznes krediti,24.95,1716.0,7,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 630
69142563,Rzayeva Zülfiyyə,23/02/1999,,Orta məktəb,İşsiz,107,Nağd istehlak krediti,554,tibbi xərclər,11.81,374.0,2,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
25414875,Rauf Abdullayev,1965-06-18,,Orta məktəb,İşsiz,115,Nağd istehlak krediti,950,məişət avadanlığı alışı,11.47,496.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
27666194,Nərmin Sultanova,03/12/1980,Q,Magistr,İşləyən,2556,Nağd istehlak krediti,10883,tibbi xərclər,23.34,1461.0,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 915
68355840,Ayan Əliyeva,01-01-71,,Magistr,İşləyən,2928,Nağd istehlak krediti,19366,təmir,15.7,789.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
62241994,Nihat Nəsirov,14/07/1976, kişi ,Magistr,İşləyən,1172,Nağd istehlak krediti,6106,məişət avadanlığı alışı,22.49,1554.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
77640977,Murad Cəfərov,04-27-85,Kişi,Bakalvar,İşləyən,3522,Nağd istehlak krediti,8988,tibbi xərclər,12.99,617.0,3,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
71857785,Samir Cavadov,12-08-79, kişi ,Bakalavr tehsili,Sahibkar,9113,Mikro kredit,31483,əsas vəsaitlərin alınması - Biznes krediti,15.31,1162.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
95207621,Uğur Nəsirov,2004-11-17, kişi ,Magistr,Tələbə,172,Təhsil krediti,692,dövriyyə vəsaitlərinin artırılması - Biznes krediti,20.53,621.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
66169590,Fatimə Cəfərova,2007-06-04,Qadın,Bakalavr,Tələbə,283,Təhsil krediti,1197,Biznes krediti,13.38,681.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
61086083,Əli Rəhimov,12/12/1986,,Bakalavr,İşləyən,2843,Nağd istehlak krediti,18390,məişət avadanlığı alışı,21.11,1460.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
30733267,Məhəmməd Səfərov,20/12/1975,K,Bakalavr tehsili,İşləyən,2493,Nağd istehlak krediti,796,Təmir,11.2,431.0,4,Xeyr,Xeyr,Təsdiqlənib,Aşağı kredit reytinqi
23719174,Məryəm Nəsirova,1972-09-27,,Bakalavr tehsili,İşləyən,,Nağd istehlak krediti,9474 AZN,şəxsi istehlak məqsədi,22.87,986.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 257
27244812, Elvin Nəsirov ,1985-07-16,K,Bakalavr tehsili,Sahibkar,6886,Mikro kredit,19588,dövriyyə vəsaitlərinin artırılması - Biznes krediti,18.82,934.0,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
94928848,Əli İsmayılov,16/02/1987, kişi ,Bakalavr,İşləyən,3025,Nağd istehlak krediti,17804,məişət avadanlığı alışı,15.78,1211.0,3,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
56785390,Rauf Rəhimov,06-20-82,,Bakalavr tehsili,Sahibkar,9825,Mikro kredit,"24,705",dövriyyə vəsaitlərinin artırılması - Biznes krediti,12.99,1708.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
70961696,Fərid Əliyev,07-02-72,,Bakalavr tehsili,Sahibkar,3275,Mikro kredit,59404 manat,Biznes krediti,21.57,1294.0,2,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
38564793,Səbinə İbrahimova,03-10-87,Q,Magistr,Sahibkar,8732,Mikro kredit,30341 AZN,Biznes krediti,17.52,1715.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
62355228,Sahil Əhmədov,2000-01-12,K,Bakalavr,İşləyən,2367,Nağd istehlak krediti,7447,şəxsi istehlak məqsədi,16.69,1239.0,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
45824065,Murad Əliyev,18/02/1992,Kişi,Bakalavr tehsili,İşləyən,1367,Nağd istehlak krediti,14512,təmir,23.62,1555.0,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
93020529,Nigar Abdullayeva,11/12/2003,,Bakalavr tehsili,Tələbə,174,Təhsil krediti,2719,Biznes krediti,17.26,451.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 176
62992488,Elvin Rzayev,09-30-97, kişi ,Magistr,İşləyən,3862,Avtomobil krediti,12688,məişət avadanlığı alışı,14.88,554.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
79342072,Zülfiyyə Məmmədova,01-22-89,,Bakalavr,İşləyən,3830,Nağd istehlak krediti,14313,məişət avadanlığı alışı,17.2,681.0,4,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
47271453,Rəna Tağıyeva,1982-08-01,Qadın,Bakalavr tehsili,İşləyən,2648,Nağd istehlak krediti,1941,tibbi xərclər,24.43,925.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
49020667,Ayan Rüstəmova,27/11/1968,qadin,Bakalavr tehsili,Sahibkar,"8,457",Mikro kredit,15081,əsas vəsaitlərin alınması - Biznes krediti,11.34,1372.0,6,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
28372460,Əli Tağıyev,1996-03-10, kişi ,Bakalavr,İşləyən,2776,Nağd istehlak krediti,15117,toy xərcləri,15.31,618.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
70803231,Səbinə Babayeva,2005-05-04,qadin,Bakalavr,Tələbə,213,Təhsil krediti,723,əsas vəsaitlərin alınması - Biznes krediti,18.12,,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 613
79926925,Anar İbrahimov,1982-02-19,,Orta məktəb,İşsiz,249,Nağd istehlak krediti,485,tibbi xərclər,21.06,229.0,1,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq
55006658, Fərid İbrahimov ,1991-12-08,,Orta məktəb,İşsiz,264,Nağd istehlak krediti,352,şəxsi istehlak məqsədi,18.35,262.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
55863102,Nərmin Quliyeva,1994-09-10,Qadın,Magistr,İşləyən,3604,Nağd istehlak krediti,7971,şəxsi istehlak məqsədi,15.16,758.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
53628196,Məryəm Rəhimova,11-07-77,Q,Bakalavr,İşləyən,2589,Avtomobil krediti,19686,tibbi xərclər,15.18,424.0,3,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 970
49357970,Ləman Cəfərova,07-13-01,,Bakalavr,İşləyən,1177,Nağd istehlak krediti,11649,məişət avadanlığı alışı,15.15,670.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
64654969,Şəbnəm Hüseynova,1980-12-25,qadin,Bakalavr tehsili,İşləyən,3865,Avtomobil krediti,21004,toy xərcləri,13.31,1014.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
43542506,Nigar İbrahimova,1973-06-07,qadin,Bakalavr tehsili,İşləyən,3267,Nağd istehlak krediti,14817,təmir,22.76,841.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
30023504,Ayan Rzayeva,2002-06-30,Q,Bakalavr tehsili,İşləyən,1019 manat,Nağd istehlak krediti,4573,toy xərcləri,17.49,978.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
76178076, Tural Tağıyev ,02-22-82,,Bakalavr,İşləyən,2682,Nağd istehlak krediti,1654,məişət avadanlığı alışı,13.97,437.0,2,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 927
82869764,Fidan Cəfərova,07-21-72,,Magistr,İşləyən,2731,Nağd istehlak krediti,3842,tibbi xərclər,18.62,437.0,4,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 442
20087405,Hüseyn Quliyev,1980-03-25,,Bakalvar tehsili,İşləyən,3966,Nağd istehlak krediti,6407,məişət avadanlığı alışı,21.03,734.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
12465965,Yusif Nəsirov,08-31-87,Kişi,Magistr,İşləyən,"2,553",Avtomobil krediti,36238,toy xərcləri,14.73,1077.0,4,Bəli,Xeyr,Təsdiqlənib,'Qara siyahı'da olmaq
45814215,Məryəm Vəliyeva,1986-08-11,Qadın,Bakalavr,İşləyən,"1,147",Nağd istehlak krediti,5000,tibbi xərclər,12.77,894.0,2,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
66320892,Nəsirov Murad,17/10/1974, kişi ,Orta məktəb,İşsiz,345,Nağd istehlak krediti,748,şəxsi istehlak məqsədi,16.89,150.0,2,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
56458825,Uğur Məmmədov,1986-08-19,Kişi,Bakalavr tehsili,Sahibkar,2554,Mikro kredit,60229,Biznes krediti,15.68,1223.0,5,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
75721242,Zeynəb Quliyeva,07/07/1973,,Bakalavr tehsili,Sahibkar,9975,Mikro kredit,58742,dövriyyə vəsaitlərinin artırılması - Biznes krediti,11.29,,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
68810437,Səfərov Əli,05-26-75,K,Magistr,İşləyən,2550,Nağd istehlak krediti,11505,tibbi xərclər,12.16,1126.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
23077202,Rəna İbrahimova,1981-10-16,,Bakalavr tehsili,İşləyən,3119,Nağd istehlak krediti,17322,toy xərcləri,19.7,543.0,1,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 856
70735931,Rauf Abdullayev,12-26-89, kişi ,Orta məktəb,İşsiz,119,Nağd istehlak krediti,747,toy xərcləri,21.78,368.0,2,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
59313640,Nərmin Məmmədova,03-25-81,Qadın,Magistr,İşləyən,2358,Nağd istehlak krediti,16024,təmir,22.22,559.0,2,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
26720926,Hüseyn Sultanov,01-22-74,Kişi,Bakalavr,İşləyən,3769,Nağd istehlak krediti,17247,məişət avadanlığı alışı,24.34,684.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
97455251,Ramin Vəliyev,01-16-73,Kişi,Magistr,Sahibkar,4312,Mikro kredit,71731 AZN,dövriyyə vəsaitlərinin artırılması - Biznes krediti,19.66,804.0,3,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
93055868,Zəhra İsmayılova,07-26-72,,Bakalavr tehsili,İşləyən,3698,Avtomobil krediti,18811,şəxsi istehlak məqsədi,21.31,1482.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 486
46252068,Məhəmməd Məmmədov,1988-09-25,K,Orta məktəb,İşsiz,,Nağd istehlak krediti,644 manat,məişət avadanlığı alışı,11.19,169.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
37001277,Anar Əhmədov,1991-05-18,,Magistr,İşləyən,2298,Nağd istehlak krediti,18776,təmir,19.34,666.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
82689223,Nigar Babayeva,1979-11-03,Q,Bakalavr,İşləyən,2885,Nağd istehlak krediti,14999,tibbi xərclər,13.67,1242.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
30928758,Zəhra Hüseynova,1990-05-26,Qadın,Magistr,İşləyən,1314,Avtomobil krediti,33317,məişət avadanlığı alışı,18.94,1115.0,0,,Xeyr,Rədd edilib,Gəlir çatışmazlığı | Yoxlayıcı_ID: 761
16485681,Fidan Vəliyeva,09-06-05,qadin,Magistr,Tələbə,129,Təhsil krediti,2159,əsas vəsaitlərin alınması - Biznes krediti,15.17,348.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
28378706,Səbinə Rüstəmova,03-04-03,Qadın,Bakalavr,Tələbə,158,Təhsil krediti,2767,Biznes krediti,17.83,503.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
19610546,Nigar Rüstəmova,2000-10-29,,Bakalavr tehsili,İşləyən,,Nağd istehlak krediti,14827,tibbi xərclər,21.52,1530.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
52129995,Samir Tağıyev,1973-07-17, kişi ,Bakalavr tehsili,İşləyən,3760,Avtomobil krediti,27375,toy xərcləri,13.5,1576.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
94183616,Kəmalə Babayeva,2007-07-04,qadin,Bakalavr tehsili,Tələbə,251,Təhsil krediti,522,dövriyyə vəsaitlərinin artırılması - Biznes krediti,17.38,,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
78022860,Zeynəb Nəsirova,09-06-89,Q,Magistr,Sahibkar,8265,Mikro kredit,34537,əsas vəsaitlərin alınması - Biznes krediti,21.64,1472.0,8,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
49752468,Rəşad Əliyev,06-14-03,K,Bakalavr tehsili,Tələbə,,Təhsil krediti,1521,əsas vəsaitlərin alınması - Biznes krediti,23.67,377.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
11654822,Nigar Cavadova,1984-05-05,Q,Bakalavr,İşləyən,1761,Nağd istehlak krediti,3573,tibbi xərclər,23.53,1426.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
91764234,Aydan Sultanova,1972-08-16,,Bakalavr,İşləyən,3388,Nağd istehlak krediti,"17,904",təmir,16.77,1276.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 142
62824718,Fərid Babayev,15/02/2006, kişi ,Bakalavr,Tələbə,298,Təhsil krediti,2482,əsas vəsaitlərin alınması - Biznes krediti,19.42,218.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 395
69337484,Əli Cəfərov,04/01/1968,,Orta məktəb,İşsiz,100,Nağd istehlak krediti,338,təmir,15.7,,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
71660316,Rəna Rzayeva,1989-01-20,,Bakalavr tehsili,Sahibkar,7358,Mikro kredit,48848,dövriyyə vəsaitlərinin artırılması - Biznes krediti,13.81,1132.0,6,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 594
50115225,Hüseyn Sultanov,29/09/1971,,Orta məktəb,İşsiz,217,Nağd istehlak krediti,894,təmir,13.2,294.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
21386008,Elvin Quliyev,1984-01-22,K,Bakalavr,İşləyən,3722,Nağd istehlak krediti,2207,tibbi xərclər,18.48,1128.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
17159926,Emin Nəsirov,11-04-78,Kişi,Magistr,İşləyən,1151,Nağd istehlak krediti,6257 manat,tibbi xərclər,22.0,1415.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
31466938,Anar Rüstəmov,11-03-76,K,Bakalavr tehsili,Sahibkar,5724,Mikro kredit,11254,dövriyyə vəsaitlərinin artırılması - Biznes krediti,21.6,1164.0,6,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
55792614,Aylin Quliyeva,01-27-03,qadin,Magistr,Tələbə,141,Təhsil krediti,2161,dövriyyə vəsaitlərinin artırılması - Biznes krediti,15.77,697.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
33375606,Murad Rüstəmov,1974-10-14, kişi ,Orta məktəb,İşsiz,46,Nağd istehlak krediti,798,məişət avadanlığı alışı,20.91,334.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
51486502,Abdullayeva Rəna,08/10/1991,,Magistr,Sahibkar,4825,Mikro kredit,37082,Biznes krediti,15.08,,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
90949450,Səbinə Hüseynova,08-23-03,Q,Bakalavr tehsili,Tələbə,155,Təhsil krediti,2925,dövriyyə vəsaitlərinin artırılması - Biznes krediti,14.87,499.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
51127215,Elvin Sultanov,31/08/1991,Kişi,Bakalavr tehsili,İşləyən,3908,Nağd istehlak krediti,16360,şəxsi istehlak məqsədi,20.05,456.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 384
19944032,Emin Rzayev,05-09-84,,Orta məktəb,İşsiz,111,Nağd istehlak krediti,461,toy xərcləri,17.61,294.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
16654793,Hüseyn Tağıyev,12-21-83,,Bakalavr tehsili,Sahibkar,7328,Mikro kredit,72366,əsas vəsaitlərin alınması - Biznes krediti,14.76,1719.0,7,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 196
70023717,Hüseyn Səfərov,1985-03-09,Kişi,Magistr,Sahibkar,6182,Mikro kredit,31452,əsas vəsaitlərin alınması - Biznes krediti,13.72,1546.0,2,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 179
27024569,Tural Səfərov,03/11/1992,K,Bakalavr,İşləyən,3024,Nağd istehlak krediti,1060,təmir,16.21,741.0,3,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
76143001,Nərmin Quliyeva,16/04/2005,,Bakalavr,Tələbə,170,Təhsil krediti,1024,Biznes krediti,22.01,331.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 370
97569395,Ləman Cəfərova,04-21-81,Qadın,Magistr,İşləyən,1477,Nağd istehlak krediti,7241,tibbi xərclər,23.37,1307.0,1,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
46717546,İsmayılov Cavid,04-13-74, kişi ,Magistr,İşləyən,1393,Avtomobil krediti,20394,tibbi xərclər,15.83,544.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 949
55993686,Kəmalə Qasımova,1987-03-18,qadin,Bakalavr tehsili,İşləyən,3711,Nağd istehlak krediti,8569,məişət avadanlığı alışı,24.55,1298.0,1,Bəli,Xeyr,Təsdiqlənib,Gəlir çatışmazlığı
58327645,Ayan Rzayeva,1994-07-04,Qadın,Bakalavr tehsili,Sahibkar,2520,Mikro kredit,22964,əsas vəsaitlərin alınması - Biznes krediti,21.65,1712.0,6,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 669
77325064,Fərid Rzayev,2005-02-12,K,Bakalavr tehsili,Tələbə,181,Təhsil krediti,2932,əsas vəsaitlərin alınması - Biznes krediti,17.85,421.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
41281287,Tural Abdullayev,02-08-05,K,Bakalavr,Tələbə,151 manat,Təhsil krediti,2629,əsas vəsaitlərin alınması - Biznes krediti,23.73,535.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
77641352,Nihat Rüstəmov,1989-09-28, kişi ,Bakalavr,İşləyən,3775,Nağd istehlak krediti,13338,tibbi xərclər,12.13,1458.0,1,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
46797584,Sevinc Nəsirova,2003-09-19,qadin,Bakalavr tehsili,Tələbə,281,Təhsil krediti,2279,Biznes krediti,20.33,594.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
15176999,Uğur Rüstəmov,1972-12-05,Kişi,Bakalavr,Sahibkar,9597,Mikro kredit,47012,Biznes krediti,17.44,1620.0,7,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
71741499,Ramin Səfərov,1992-04-14,,Bakalavr tehsili,Sahibkar,7723,Mikro kredit,"49,972",əsas vəsaitlərin alınması - Biznes krediti,13.5,1191.0,5,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
65332105,Ləman Vəliyeva,08-02-87,qadin,Magistr,İşləyən,837,Nağd istehlak krediti,8291,şəxsi istehlak məqsədi,15.9,,3,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
47808695,Aylin Tağıyeva,1994-07-01,Qadın,Bakalavr,İşləyən,3234,Nağd istehlak krediti,5036,tibbi xərclər,21.12,1596.0,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
38238610,Əli İsmayılov,2005-04-30,Kişi,Bakalavr tehsili,Tələbə,182,Təhsil krediti,1322,Biznes krediti,23.5,434.0,0,,Xeyr,Təsdiqlənib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 281
60227698,Sahil Cavadov,04/08/1979,Kişi,Bakalavr,İşləyən,3409,Nağd istehlak krediti,13393,təmir,24.71,838.0,3,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq | Yoxlayıcı_ID: 938
14531928,Orxan Nəsirov,18/10/1981,K,Orta məktəb,İşsiz,57,Nağd istehlak krediti,421,toy xərcləri,12.81,216.0,1,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq | Yoxlayıcı_ID: 372
90182393,Məryəm Babayeva,13/11/1975,qadin,Bakalavr tehsili,İşləyən,2412,Nağd istehlak krediti,10056,toy xərcləri,14.95,420.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
27336049,Rəna İbrahimova,25/01/1993,Q,Orta məktəb,İşsiz,223,Nağd istehlak krediti,687,tibbi xərclər,12.1,542.0,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
28300967,Nigar Tağıyeva,12-09-03,Qadın,Bakalavr,Tələbə,210,Təhsil krediti,2583,Biznes krediti,23.69,425.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 585
96501928,Məhəmməd Cavadov,1995-12-30, kişi ,Bakalavr,İşləyən,3168,Nağd istehlak krediti,18270,tibbi xərclər,24.58,517.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 154
48939901,Samir Əhmədov,1982-09-06,,Magistr,İşləyən,2696,Nağd istehlak krediti,11092,toy xərcləri,23.42,873.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 522
97623278,Aysel Vəliyeva,05/08/2007,Qadın,Bakalavr tehsili,Tələbə,178,Təhsil krediti,2076,dövriyyə vəsaitlərinin artırılması - Biznes krediti,23.55,219.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
86252322,Zəhra Rəhimova,09/10/1979,,Orta məktəb,İşsiz,189,Nağd istehlak kriditi,477,təmir,16.84,148.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
10234256,Nihat Tağıyev,2003-08-21,,Bakalavr,Tələbə,266,Təhsil krediti,890,Biznes krediti,24.78,548.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
62758134,Rauf Vəliyev,12/06/1996,Kişi,Magistr,İşləyən,2439,Nağd istehlak krediti,16171,şəxsi istehlak məqsədi,24.59,1283.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 455
24160639,Nərmin Sultanova,21/06/1980,qadin,Bakalavr tehsili,Sahibkar,8231,Mikro kredit,77145,dövriyyə vəsaitlərinin artırılması - Biznes krediti,11.23,1472.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 451
46948270,Məhəmməd Əliyev,2003-06-08,K,Bakalavr tehsili,Tələbə,284,Təhsil krediti,1130,Biznes krediti,21.34,278.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
52887670,Fərid Cəfərov,14/12/1989,,Magistr,İşləyən,2340,Nağd istehlak krediti,1797,tibbi xərclər,12.95,633.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 294
67642190,Nigar İsmayılova,09-02-06,qadin,Bakalavr,Tələbə,122,Təhsil krediti,1177,Biznes krediti,24.64,528.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
47757924,Fərid Sultanov,05/06/1999,,Magistr,İşləyən,2751,Nağd istehlak krediti,10624,şəxsi istehlak məqsədi,22.17,1500.0,1,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq
70489349,Fidan Babayeva,09-15-83,Qadın,Orta məktəb,İşsiz,21,Nağd istehlak krediti,590,toy xərcləri,12.41,290.0,1,Bəli,Xeyr,Təsdiqlənib,Aşağı kredit reytinqi
